x y
-57.33378219604492 -19.484434127807617 4
-57.65475082397461 -15.1585693359375 4
-57.419429779052734 -20.539255142211914 4
25.28337860107422 -27.13718605041504 4
39.18991470336914 -18.701648712158203 4
48.04804611206055 -17.09866714477539 4
-41.85979080200195 -29.958202362060547 4
25.023771286010742 -28.625802993774414 4
-55.76829147338867 -21.22638702392578 4
26.375274658203125 4.2061896324157715 4
32.45965576171875 7.727020263671875 4
-54.82184982299805 -21.947402954101562 4
45.5283088684082 -21.61585235595703 4
-32.70328903198242 27.3410701751709 4
26.19853973388672 -27.54686737060547 4
-13.939065933227539 -13.830946922302246 4
-16.374040603637695 2.124882936477661 4
-46.09196853637695 -25.070417404174805 4
-44.408084869384766 29.008934020996094 4
27.132352828979492 -27.54063606262207 4
49.0911750793457 -0.6845380067825317 4
26.4052677154541 -28.10933494567871 4
-4.142251968383789 -55.57061767578125 7
53.53255844116211 13.961991310119629 9
-0.5429990887641907 -54.76776123046875 4
-8.25055980682373 -41.98855209350586 4
-31.74361228942871 -34.34600830078125 4
-54.34159469604492 -9.459574699401855 4
-56.12830352783203 -17.197189331054688 4
-51.334381103515625 -13.159102439880371 4
23.30358123779297 -33.76409149169922 6
48.6251220703125 -5.20690393447876 0
41.53425979614258 -23.053104400634766 1
50.079952239990234 -1.1011641025543213 4
-20.65420913696289 -29.903871536254883 4
-53.689491271972656 -9.947163581848145 4
-1.205413579940796 -1.4778465032577515 4
-49.58388137817383 -9.37951374053955 4
-52.19036102294922 -14.01742935180664 4
22.515426635742188 35.163753509521484 4
-55.75484848022461 -28.140382766723633 4
-54.73006820678711 -22.028236389160156 4
-57.002620697021484 -15.873584747314453 9
40.05606460571289 -14.289810180664062 9
2.7231383323669434 -2.0637717247009277 8
-36.423343658447266 1.2063286304473877 2
3.147334575653076 2.6208081245422363 8
-13.571796417236328 5.304385662078857 8
7.193807125091553 20.23148536682129 0
21.30400848388672 -9.22596549987793 0
21.296550750732422 -9.15482234954834 0
-12.812313079833984 -8.329854011535645 9
7.217807769775391 37.24757766723633 8
10.414708137512207 34.29470443725586 8
-4.068385601043701 52.218143463134766 8
-5.249407768249512 52.03266525268555 8
-10.102230072021484 61.82661056518555 8
-9.2871732711792 60.75738525390625 8
4.379458427429199 52.022090911865234 8
7.291494846343994 37.08253479003906 8
-8.414716720581055 61.9928092956543 8
1.5611709356307983 48.48054504394531 8
0.5428168177604675 33.989768981933594 8
-8.4668607711792 60.33112335205078 8
-1.1286780834197998 32.22918701171875 8
11.944225311279297 49.697654724121094 8
6.072972774505615 30.919767379760742 8
-10.400350570678711 61.936092376708984 8
-3.9243361949920654 54.03213119506836 8
0.40231800079345703 53.047386169433594 8
-4.101461410522461 54.126060485839844 8
-4.273756504058838 46.892181396484375 8
-4.103118896484375 54.21564483642578 8
-3.0992836952209473 65.44182586669922 8
-9.022303581237793 -38.00535202026367 8
3.88169002532959 -33.953369140625 8
-1.1401958465576172 26.21917724609375 8
-0.556220531463623 45.645015716552734 8
-2.717700719833374 26.690515518188477 8
-3.248178482055664 65.64716339111328 8
-0.5562205910682678 45.64501953125 8
-2.7176713943481445 26.69061279296875 8
6.423930644989014 28.639646530151367 8
-3.0991828441619873 65.44132995605469 8
7.998684883117676 44.670616149902344 8
7.920853614807129 29.236095428466797 8
-8.963459968566895 63.61591720581055 8
0.69215989112854 45.987754821777344 8
-2.154865264892578 25.120346069335938 8
-10.612651824951172 61.95297622680664 8
8.018205642700195 47.54294967651367 8
12.533421516418457 28.976015090942383 8
-5.3832221031188965 61.19186782836914 8
-4.0750956535339355 52.220096588134766 8
-5.1505584716796875 52.082305908203125 8
-10.204455375671387 61.7452392578125 8
-51.67472839355469 -17.05167007446289 9
-46.35797119140625 -41.50577926635742 9
-50.58444595336914 -12.114872932434082 9
