x y
-8.04938793182373 -39.612457275390625 7
-22.57900619506836 23.05559539794922 9
-39.459781646728516 -3.680177688598633 0
-31.888681411743164 13.127503395080566 0
-27.62363624572754 -4.702994346618652 7
23.01949691772461 -43.79951095581055 7
23.198781967163086 -42.75404357910156 7
26.50354766845703 -45.04998779296875 7
25.12159538269043 -41.562259674072266 7
-33.00764465332031 -19.749910354614258 7
-33.03007507324219 -19.760528564453125 7
4.946056365966797 36.30281448364258 1
22.24907875061035 -44.3586540222168 7
25.29085350036621 -42.859703063964844 7
27.394399642944336 -44.925262451171875 7
27.17205047607422 -42.96266555786133 7
-10.1251859664917 -17.69811248779297 7
-10.128385543823242 -17.669158935546875 7
24.984989166259766 -44.69846725463867 7
25.29085350036621 -42.859703063964844 7
-4.0684990882873535 -31.600727081298828 7
62.57488250732422 10.920083999633789 4
62.895111083984375 7.654306411743164 4
63.721473693847656 7.042636394500732 4
62.952484130859375 7.6714301109313965 4
63.669132232666016 8.962020874023438 4
-48.453060150146484 -45.451393127441406 4
64.84528350830078 7.851719856262207 4
-35.397220611572266 5.641087532043457 9
-6.786955833435059 52.85132598876953 9
54.340850830078125 18.189613342285156 4
-7.377020359039307 -18.80415153503418 4
-7.376194477081299 -18.799489974975586 4
50.67011642456055 -4.781224727630615 4
50.6959114074707 -4.769336223602295 4
-4.775018215179443 61.65554428100586 2
5.8830246925354 53.67869567871094 3
6.5969319343566895 54.221771240234375 3
9.255681991577148 51.877681732177734 6
12.96487808227539 51.83006286621094 6
23.867061614990234 47.00138854980469 3
24.10531997680664 48.242340087890625 3
11.918685913085938 52.8521728515625 6
11.141337394714355 52.781471252441406 6
5.189905643463135 51.247520446777344 6
10.494237899780273 52.53266143798828 6
14.756372451782227 45.39035415649414 6
39.781742095947266 35.56180953979492 1
-5.587028503417969 -50.802406311035156 8
-7.55903434753418 -36.40205001831055 7
-33.522239685058594 -34.664642333984375 7
-33.52047348022461 -34.67117691040039 7
-12.22586441040039 -39.3046875 7
12.46630859375 33.811500549316406 1
-34.34654235839844 -13.288372039794922 1
-34.07344436645508 -12.766144752502441 1
-34.30424118041992 -13.068202018737793 1
-33.99356460571289 -11.040532112121582 1
-35.776214599609375 -12.73696231842041 1
-37.21560287475586 -11.753999710083008 1
-33.52457046508789 -10.754803657531738 1
-33.420902252197266 -11.752575874328613 1
-35.585906982421875 -9.227028846740723 1
-35.79143524169922 -9.789106369018555 1
-35.81549835205078 -9.200178146362305 1
-36.78924560546875 -11.057154655456543 1
0.9824711084365845 0.305509090423584 1
0.7000283002853394 0.860412061214447 1
1.6570663452148438 0.9935219883918762 1
0.7105369567871094 -0.7113971710205078 1
0.6695891618728638 -0.16034458577632904 1
1.1629664897918701 1.059186577796936 1
13.748291969299316 1.639375925064087 1
6.429732322692871 1.9058828353881836 1
6.485866069793701 1.9727860689163208 1
48.81808853149414 22.95818519592285 4
55.625572204589844 18.761085510253906 4
51.060508728027344 22.473400115966797 4
51.937076568603516 19.79483413696289 4
45.949920654296875 19.238359451293945 4
45.05264663696289 19.866744995117188 4
52.25938415527344 23.597843170166016 4
52.03330993652344 23.811481475830078 4
45.79753875732422 16.246286392211914 4
46.250186920166016 16.346786499023438 4
46.25978469848633 16.386415481567383 4
54.45270538330078 18.102909088134766 4
51.26034164428711 17.834213256835938 4
51.56670379638672 18.543933868408203 4
51.76466751098633 19.913917541503906 4
49.08308029174805 16.2491397857666 4
49.08280944824219 16.24911117553711 4
9.621355056762695 68.19088745117188 4
-22.707050323486328 -6.322672367095947 4
47.790138244628906 9.212058067321777 4
48.9528694152832 8.091289520263672 4
47.79009246826172 9.212023735046387 4
53.99153518676758 -9.623425483703613 9
60.17120361328125 6.127030372619629 4
51.06063461303711 22.473678588867188 4
62.1745491027832 23.85911750793457 4
55.610084533691406 21.460063934326172 4
50.07054901123047 2.015019178390503 0
40.21062088012695 0.573935329914093 1
40.210445404052734 0.5739251375198364 1
48.667823791503906 7.947144985198975 4
61.85831832885742 24.63816261291504 4
58.296451568603516 -2.8458375930786133 4
-32.79271697998047 -22.075618743896484 4
43.759521484375 15.296624183654785 4
49.02204132080078 5.65886926651001 4
54.19171142578125 13.228428840637207 4
57.94944381713867 30.908443450927734 4
55.5257568359375 -9.086358070373535 9
54.463375091552734 -9.775869369506836 9
28.478416442871094 -10.950980186462402 0
-23.394390106201172 27.439443588256836 0
33.65740966796875 35.06480026245117 5
-4.20734977722168 -22.564638137817383 0
-4.717530250549316 -20.311676025390625 0
34.80497741699219 31.70090103149414 5
36.448097229003906 -35.95734786987305 0
36.936065673828125 -36.617034912109375 0
37.27652359008789 -35.61565017700195 0
35.46321487426758 -37.094539642333984 0
36.762516021728516 -35.49359893798828 0
36.09805679321289 -36.37396240234375 0
36.52424240112305 -36.98942947387695 0
37.31875228881836 -37.32606887817383 0
37.89741516113281 -36.49116897583008 0
-28.63291358947754 -21.619184494018555 8
-28.476242065429688 -21.641902923583984 8
-27.424650192260742 -31.726341247558594 0
38.66323471069336 -34.14183807373047 0
-23.136503219604492 -29.8354549407959 0
-15.782695770263672 -22.119247436523438 0
1.5267966985702515 -18.68178367614746 2
3.3822951316833496 66.73562622070312 5
36.991947174072266 -23.707294464111328 5
9.92176628112793 69.22489929199219 5
-22.02927017211914 -0.9240151643753052 2
-22.02919578552246 -0.9240540266036987 7
-11.09375286102295 2.7131807804107666 0
-25.790576934814453 6.817868232727051 2
-25.77214241027832 6.708354949951172 2
-11.325366020202637 4.545739650726318 2
-11.850008964538574 4.412792682647705 2
-67.96138763427734 6.341892242431641 2
-67.89491271972656 6.268779277801514 2
-68.35517883300781 6.45961332321167 2
-68.06544494628906 6.85268497467041 2
-20.057559967041016 11.120023727416992 2
6.673056125640869 67.21991729736328 2
6.407181262969971 67.46769714355469 2
-11.305428504943848 25.066722869873047 6
23.761863708496094 38.04174041748047 6
-3.713926076889038 -64.35797882080078 9
2.8763811588287354 -25.14007568359375 9
-21.390567779541016 -61.67905044555664 8
-21.434486389160156 -61.41118240356445 8
-18.143430709838867 -57.716434478759766 8
-18.16801643371582 -57.42607879638672 8
-35.45917510986328 -53.071693420410156 0
-37.626617431640625 14.356313705444336 0
-37.626617431640625 14.356313705444336 0
-75.21027374267578 -24.610401153564453 8
-74.8259048461914 -24.385601043701172 8
-74.3392333984375 -25.900028228759766 8
-74.24352264404297 -25.740306854248047 8
-75.67849731445312 -24.243696212768555 8
-75.67849731445312 -24.243696212768555 8
-72.96758270263672 -23.808521270751953 8
-73.2087173461914 -23.522851943969727 8
-73.12242889404297 -23.76800537109375 8
-72.58670043945312 -26.125715255737305 8
-72.58277130126953 -25.9697322845459 8
-72.56597137451172 -26.117176055908203 8
-68.86112976074219 -25.13900375366211 8
-68.29249572753906 -25.251049041748047 8
-67.03335571289062 -23.368770599365234 8
-67.03414154052734 -23.33280372619629 8
-67.09105682373047 -23.38859748840332 8
-69.97473907470703 -21.857654571533203 8
-70.49159240722656 -24.353178024291992 8
-70.35134887695312 -21.21991539001465 8
-70.84038543701172 -23.692609786987305 8
-69.50367736816406 -21.786815643310547 8
-70.21626281738281 -24.386632919311523 8
-69.50372314453125 -21.0624942779541 8
-69.8212890625 -23.615032196044922 8
-70.11940002441406 -20.562358856201172 8
-70.39128112792969 -23.312400817871094 8
-69.13501739501953 -21.014625549316406 8
-69.66796112060547 -23.724506378173828 8
-70.90531158447266 -21.960166931152344 8
-71.00709533691406 -21.17530632019043 8
-71.33216857910156 -23.530166625976562 8
-67.19660186767578 -31.071685791015625 8
-67.22720336914062 -30.7401123046875 8
-67.42676544189453 -31.29998779296875 8
-69.04647064208984 -31.089139938354492 8
-69.02714538574219 -30.61323356628418 8
-68.90251159667969 -31.56684112548828 8
-68.21571350097656 -30.825841903686523 8
-68.36872100830078 -30.141765594482422 8
-68.3117904663086 -31.667236328125 8
-69.85423278808594 -26.655567169189453 8
-69.96106719970703 -26.68032455444336 8
-70.0814437866211 -26.209150314331055 8
-66.5562515258789 -26.946712493896484 8
-66.54430389404297 -26.926074981689453 8
-66.61503601074219 -26.89289093017578 8
-73.37133026123047 -20.918231964111328 8
-73.24114990234375 -20.94469451904297 8
-73.46112060546875 -20.997520446777344 8
-71.6646728515625 -28.228469848632812 8
-71.64543151855469 -28.258712768554688 8
-71.65255737304688 -28.152923583984375 8
-48.892642974853516 -43.882816314697266 4
56.87841796875 21.094818115234375 4
-48.862548828125 -44.03574752807617 4
56.76123046875 -3.1494224071502686 4
49.013309478759766 18.50816535949707 4
54.53825378417969 -8.562420845031738 9
11.37724781036377 -3.870009660720825 1
61.665897369384766 15.646415710449219 4
62.52225875854492 17.55571174621582 4
62.363319396972656 16.837169647216797 4
63.40338134765625 16.892791748046875 4
63.40338134765625 16.892791748046875 4
62.363319396972656 16.837169647216797 4
62.363319396972656 16.837169647216797 4
63.22747802734375 17.486045837402344 4
63.255062103271484 16.350502014160156 4
62.82954025268555 15.730643272399902 4
-22.581247329711914 7.2913689613342285 9
46.54909896850586 -9.07872486114502 9
-2.5360701084136963 -17.95527458190918 2
-5.197676658630371 -17.212932586669922 2
55.18867111206055 -15.689057350158691 1
-47.82587432861328 -44.66776657104492 1
49.00984573364258 18.962556838989258 4
-67.64783477783203 -33.2850341796875 9
13.394558906555176 -25.591604232788086 9
66.53846740722656 -21.17719268798828 9
61.24198913574219 -20.021968841552734 9
-53.212162017822266 -6.492105484008789 9
-53.212162017822266 -6.492105484008789 9
-55.937103271484375 -4.850411415100098 9
-55.937103271484375 -4.850411415100098 9
-53.597232818603516 -9.6995210647583 9
-56.369972229003906 -9.157782554626465 9
-53.597232818603516 -9.6995210647583 9
-56.337406158447266 -9.144636154174805 9
67.88096618652344 -22.094879150390625 9
35.281219482421875 20.65161895751953 5
35.40760803222656 20.627567291259766 5
34.17570114135742 19.852609634399414 5
34.21186065673828 21.081031799316406 5
33.816749572753906 19.942970275878906 5
35.21686935424805 26.377065658569336 5
27.992403030395508 33.992210388183594 5
26.04073143005371 33.59203338623047 5
-22.228679656982422 -19.434926986694336 9
-24.098255157470703 -21.52411460876465 9
-23.973222732543945 -21.228120803833008 9
-16.88848114013672 4.309792995452881 9
-26.31304359436035 -7.787067890167236 9
-22.995893478393555 -21.491374969482422 9
-21.886066436767578 -19.718442916870117 9
11.17715072631836 -21.372961044311523 9
-6.599630355834961 13.174683570861816 3
-19.24677276611328 66.2828369140625 5
26.77520751953125 40.9866828918457 5
26.67586326599121 40.96874237060547 5
-39.09853744506836 26.376354217529297 2
-36.198726654052734 7.425353050231934 9
-35.715946197509766 6.732382297515869 9
3.880096435546875 3.958773374557495 1
14.422728538513184 -5.783149719238281 1
9.19232177734375 29.163999557495117 1
4.664722919464111 7.392740726470947 1
-64.40259552001953 -8.663554191589355 1
-64.40259552001953 -8.663554191589355 1
5.036433696746826 -3.979088068008423 1
5.059545516967773 -3.998868703842163 1
64.39315032958984 -17.34713363647461 9
64.85279083251953 -19.376815795898438 9
64.56428527832031 -19.812429428100586 9
62.77870559692383 -20.093528747558594 9
63.38322448730469 -20.70487403869629 9
24.91915512084961 36.97658157348633 5
35.71844482421875 39.468257904052734 6
16.75373649597168 48.92314147949219 6
35.718509674072266 39.46847915649414 6
10.26984691619873 21.030982971191406 6
11.321484565734863 48.648677825927734 6
7.484888076782227 -50.65007019042969 6
10.26984691619873 21.030982971191406 6
16.691389083862305 55.16987991333008 6
16.688352584838867 55.26652526855469 6
20.47145652770996 45.85198211669922 6
13.512319564819336 -43.60926055908203 6
11.090156555175781 -42.395591735839844 6
15.626845359802246 47.815799713134766 6
7.480457782745361 -50.640380859375 6
16.374197006225586 53.05550765991211 6
18.36172103881836 47.41352844238281 6
16.37419319152832 53.055572509765625 6
15.627022743225098 47.81593704223633 6
13.431584358215332 28.808940887451172 1
13.862592697143555 29.543445587158203 1
13.01004409790039 28.183977127075195 1
-48.84200668334961 -45.33659362792969 1
15.48491096496582 26.5186824798584 1
15.21160888671875 26.195863723754883 1
13.785578727722168 24.807092666625977 1
14.93427848815918 29.157197952270508 5
-51.692893981933594 -5.842416286468506 0
-30.571887969970703 -30.009967803955078 9
-31.308914184570312 -11.149007797241211 0
-30.23161506652832 -30.336641311645508 6
-51.46469497680664 -5.827280521392822 0
53.08787536621094 20.465627670288086 4
44.75819778442383 -11.983175277709961 4
-9.925708770751953 -60.12934112548828 8
-21.937959671020508 -44.36183166503906 7
-22.692829132080078 -43.938236236572266 7
-23.12778091430664 -43.92079162597656 7
-23.216062545776367 -43.922115325927734 7
-22.05270767211914 27.575246810913086 9
-7.195502281188965 -56.01906967163086 8
-7.466763019561768 -56.18103790283203 8
-9.925708770751953 -60.12934112548828 8
-7.331467151641846 -56.08618927001953 8
-3.6571710109710693 -64.39691925048828 9
-10.938392639160156 -49.20795440673828 9
-5.81733512878418 -33.7912483215332 7
-4.438696384429932 -32.676422119140625 7
-6.553123474121094 -25.933029174804688 2
-6.6097235679626465 -25.853052139282227 2
3.7354867458343506 -48.51609802246094 7
-1.9102767705917358 -38.87565612792969 7
4.157260894775391 -48.12776565551758 7
-16.58966064453125 -14.601066589355469 7
-25.526086807250977 -40.75999450683594 6
-31.820283889770508 -32.629966735839844 7
-31.86821174621582 -32.56138229370117 7
