x y
20.999109268188477 -31.392980575561523 9
20.47344970703125 -30.328580856323242 9
20.61595344543457 -30.70853614807129 9
5.645951747894287 0.4410058557987213 9
16.377742767333984 -24.34870147705078 9
-8.004874229431152 -34.64311218261719 7
-11.935816764831543 -32.616641998291016 7
-11.591242790222168 -31.841503143310547 7
-13.338166236877441 -30.663331985473633 7
-13.492534637451172 -30.586395263671875 7
-11.920924186706543 -32.65871810913086 7
-11.854381561279297 -31.73848533630371 7
-3.647796392440796 -13.352624893188477 9
-1.150399923324585 -11.920783996582031 9
-21.56797218322754 -27.809051513671875 0
14.964668273925781 12.75036334991455 2
-2.1368887424468994 -12.181422233581543 9
-2.9536375999450684 -6.8552727699279785 0
-2.3437037467956543 -6.131239891052246 0
-3.0973711013793945 -6.557188034057617 0
-2.3590891361236572 -5.7900190353393555 0
18.47121810913086 -30.804412841796875 9
-0.9063673615455627 -7.649000644683838 0
-1.0017260313034058 -7.408602237701416 0
-21.45924186706543 -28.29689598083496 0
-0.6568915247917175 -15.739237785339355 4
12.688854217529297 44.13886642456055 1
12.721989631652832 43.91852569580078 1
-3.3526217937469482 -8.480867385864258 0
-0.4264598786830902 -15.921526908874512 4
-9.105385780334473 -15.331293106079102 2
-7.932154178619385 -15.004047393798828 2
18.993412017822266 14.743805885314941 2
-19.067625045776367 -28.372411727905273 0
3.0233242511749268 -9.898361206054688 6
3.00110125541687 -9.954453468322754 6
-0.20935668051242828 -9.117963790893555 0
-0.22442437708377838 -8.95638656616211 0
-0.6852032542228699 -9.084305763244629 0
1.5958101749420166 -7.681078910827637 0
1.6035255193710327 -7.6804680824279785 0
-1.4592130184173584 -14.899073600769043 4
-2.035271406173706 -9.921632766723633 9
-2.6434764862060547 -10.187592506408691 9
-3.9844653606414795 -13.641145706176758 9
-11.731597900390625 -16.462265014648438 7
-11.886626243591309 -16.882131576538086 7
-13.191391944885254 -17.995134353637695 7
-12.065267562866211 -16.640853881835938 7
-14.419300079345703 -16.940942764282227 7
-14.69040298461914 -16.191246032714844 7
-14.025374412536621 -17.755022048950195 7
-13.581021308898926 -16.419588088989258 7
-23.390336990356445 -29.73179817199707 0
-0.08171544969081879 -10.700000762939453 9
-24.352642059326172 -34.46198272705078 0
-20.25901222229004 -32.49681854248047 0
-22.781818389892578 -31.86920166015625 0
-18.656291961669922 -29.631343841552734 0
-23.055950164794922 -31.066661834716797 0
-24.248977661132812 -30.352252960205078 0
-8.539602279663086 -18.25081443786621 7
-9.803949356079102 -18.130891799926758 7
-9.655590057373047 -23.476856231689453 7
-8.533533096313477 -20.251441955566406 7
-8.626776695251465 -18.960796356201172 7
-10.045003890991211 -20.360576629638672 7
-9.531617164611816 -19.56769371032715 7
-7.985591411590576 -19.976579666137695 7
-9.52922248840332 -18.343852996826172 7
-9.402223587036133 -22.33815574645996 7
-8.938977241516113 -20.994102478027344 7
-9.083619117736816 -22.248388290405273 7
-8.953109741210938 -23.092769622802734 7
-7.452774524688721 -16.322832107543945 2
-6.957781791687012 -18.701826095581055 2
-7.312820911407471 -16.009597778320312 2
-7.858987808227539 -21.932388305664062 2
-24.627912521362305 -30.193397521972656 0
-22.881160736083984 35.325286865234375 4
-22.899810791015625 35.34795379638672 4
-0.39766019582748413 11.68913745880127 4
7.904897212982178 14.310870170593262 4
-12.276973724365234 -45.26234817504883 4
-12.070507049560547 -45.240577697753906 4
-11.370661735534668 -45.183807373046875 4
-2.368966579437256 10.700679779052734 4
-2.1190216541290283 10.775655746459961 4
-24.726606369018555 35.3620719909668 4
-24.725852966308594 35.35540771484375 4
20.539474487304688 20.401870727539062 2
18.268049240112305 -27.660520553588867 9
16.0161190032959 21.5115966796875 9
40.48362731933594 -1.2261340618133545 5
20.176807403564453 18.392974853515625 2
39.342166900634766 19.691762924194336 9
17.731504440307617 20.56405258178711 2
16.348976135253906 -24.394094467163086 9
52.75933074951172 17.94184684753418 3
52.88497543334961 16.931930541992188 3
49.52025604248047 16.0915470123291 3
23.438081741333008 17.59865379333496 2
5.434398174285889 -19.333311080932617 2
2.977299928665161 -27.958946228027344 7
40.800537109375 -17.274084091186523 1
1.089516282081604 41.82615661621094 1
1.0060278177261353 41.82722473144531 1
2.025451898574829 42.356266021728516 1
-0.623294472694397 40.647132873535156 1
-0.24815256893634796 40.45085525512695 1
-29.13766098022461 -8.255758285522461 1
-29.16602325439453 -8.255135536193848 1
-6.862529754638672 45.834693908691406 1
-7.975927352905273 44.158931732177734 1
-7.938415050506592 46.19510269165039 1
-8.047710418701172 44.97503662109375 1
-5.222798824310303 43.77214813232422 1
-5.887731552124023 43.131263732910156 1
-7.9909186363220215 44.918758392333984 1
-6.156500816345215 45.08674621582031 1
-6.740827560424805 44.3590087890625 1
-7.3383049964904785 43.30946350097656 1
-6.398351192474365 44.930641174316406 1
-6.7514729499816895 43.49776840209961 1
-6.038163185119629 43.25303268432617 1
-5.99753475189209 46.929283142089844 1
-5.493253707885742 46.33773422241211 1
-4.697332382202148 45.05741882324219 1
-4.71138334274292 47.15273666381836 1
-5.831535816192627 47.11903762817383 1
-4.084249973297119 46.241065979003906 1
-2.8351504802703857 44.14322280883789 1
1.4098912477493286 44.73681640625 1
1.3813865184783936 44.77540588378906 1
-1.6108713150024414 41.9412727355957 1
43.195003509521484 -12.93203067779541 5
-11.511585235595703 -15.61239242553711 7
-8.183882713317871 -14.469985961914062 2
8.619479179382324 5.318097114562988 4
0.5873202085494995 7.407328128814697 4
14.037148475646973 -7.3210883140563965 4
14.070785522460938 -7.266482830047607 4
5.041319370269775 -8.500909805297852 4
5.541256427764893 -5.2324299812316895 4
6.6481170654296875 -6.610351085662842 4
6.2495341300964355 -5.946292400360107 4
7.155478000640869 -7.430227756500244 4
5.291954517364502 2.9533743858337402 4
3.9297025203704834 3.395420551300049 4
5.320746421813965 2.973771333694458 4
4.843095779418945 2.662726640701294 4
1.2727333307266235 14.748042106628418 4
-4.148563861846924 18.946481704711914 9
0.41584232449531555 -16.610628128051758 4
0.17913591861724854 -16.397449493408203 4
4.923547744750977 -6.187788486480713 4
15.9086275100708 0.9769869446754456 4
18.619400024414062 -11.245878219604492 4
11.413352012634277 0.7753259539604187 4
12.51058578491211 0.5482299327850342 4
11.859000205993652 0.7081778049468994 4
12.504280090332031 0.7629607915878296 4
24.081241607666016 -13.900073051452637 6
15.20502758026123 1.421148419380188 0
12.078861236572266 -3.7726194858551025 1
11.595527648925781 -3.496882438659668 1
2.831416368484497 12.763741493225098 4
3.7981491088867188 12.879568099975586 4
16.276147842407227 1.04722261428833 4
15.697684288024902 -1.0113805532455444 4
-4.774554252624512 20.356971740722656 9
-4.478082656860352 19.670347213745117 9
0.39487820863723755 2.6087839603424072 9
-1.1685259342193604 2.192537784576416 0
-1.119156837463379 0.010052794590592384 0
-3.987333059310913 -0.9968028664588928 0
0.390207976102829 -0.17854228615760803 0
0.07020479440689087 -0.15911038219928741 0
0.7543797492980957 0.6545489430427551 0
-0.22615303099155426 0.6771894693374634 0
-4.801333904266357 1.3479993343353271 0
-4.269641399383545 1.0284416675567627 0
-3.461167097091675 3.2635955810546875 0
9.820104598999023 2.8388795852661133 0
-1.075549602508545 -2.233621597290039 0
-1.625969648361206 0.9342069625854492 0
8.874015808105469 5.265927791595459 0
-6.058813095092773 -0.0676221176981926 0
-6.14970064163208 -0.5986181497573853 0
-7.478604316711426 -0.8246926069259644 0
-7.183163642883301 -1.1260520219802856 0
2.436185359954834 0.2553756833076477 0
2.726184129714966 0.2936060428619385 0
-5.004002094268799 10.233261108398438 0
-4.831600666046143 9.996530532836914 0
-3.1026766300201416 7.950496196746826 4
12.546571731567383 5.428046226501465 0
12.823003768920898 5.158051013946533 0
-6.561026096343994 3.4126787185668945 0
-10.031601905822754 6.881210803985596 9
-13.116719245910645 -4.5152268409729 9
-12.938365936279297 -2.9947869777679443 9
-13.843918800354004 -2.179748058319092 9
-1.798983097076416 5.396871089935303 0
-2.758180856704712 2.97694993019104 0
-13.703027725219727 -2.0736207962036133 0
-8.268657684326172 -4.850711345672607 0
-1.2904200553894043 -2.5847482681274414 0
-7.080735683441162 -4.199814796447754 0
-2.223726749420166 3.6601407527923584 0
-5.471295356750488 3.4407055377960205 0
10.869329452514648 6.117242336273193 0
-11.504424095153809 0.36705249547958374 0
-9.767550468444824 0.8431020379066467 0
1.695847988128662 4.9456400871276855 0
1.389742374420166 4.764501571655273 0
-10.318230628967285 -1.170647382736206 0
-14.888129234313965 12.612428665161133 0
-14.986729621887207 12.67859172821045 0
-7.057271480560303 1.3521676063537598 0
-17.43776512145996 1.06229829788208 0
-17.21725082397461 0.4701681435108185 0
-16.257862091064453 0.11494631320238113 0
-16.515758514404297 0.05282287299633026 0
-2.0021679401397705 -0.1330220103263855 0
-3.1770498752593994 -3.9723939895629883 0
-3.705416202545166 -4.94759464263916 0
-2.458246946334839 -5.233002662658691 0
-4.33670711517334 0.5716702938079834 0
-5.962543964385986 -2.1220059394836426 0
-6.234182357788086 -1.5108147859573364 0
-1.0838557481765747 -1.4202040433883667 0
-2.233644485473633 -0.38329795002937317 0
1.062273621559143 -1.9060570001602173 0
-8.456923484802246 -5.986957550048828 0
-19.858158111572266 -20.56251335144043 0
-1.3173577785491943 3.751807928085327 0
-1.0445719957351685 3.380791664123535 0
-8.723773956298828 1.3059276342391968 0
-9.862882614135742 2.1526291370391846 0
-6.800396919250488 1.6187719106674194 0
-12.980093955993652 3.599611759185791 0
-16.579545974731445 2.884491443634033 0
-16.4936466217041 2.862281084060669 0
-14.216813087463379 2.3465235233306885 0
-14.564706802368164 1.6720092296600342 0
-14.656580924987793 2.4721086025238037 0
-14.715813636779785 1.8558064699172974 0
5.113446235656738 5.569113254547119 0
-1.1761480569839478 4.105467319488525 0
0.253562331199646 4.296808242797852 0
-6.3526740074157715 5.553243160247803 0
-6.233092784881592 5.44534158706665 0
-11.602339744567871 -3.245164394378662 0
-12.408626556396484 -2.8723599910736084 0
-11.257041931152344 -1.393290400505066 0
-9.712691307067871 -3.805697441101074 0
-11.720813751220703 -5.648036956787109 0
-11.655678749084473 -5.500113487243652 0
-1.1179918050765991 7.801918029785156 4
-8.56325626373291 -4.763360500335693 0
-8.599006652832031 4.402294158935547 0
-9.62785530090332 5.807458400726318 0
-2.4177324771881104 5.427567958831787 0
-10.152767181396484 -1.23504638671875 0
11.020916938781738 6.089695930480957 0
-14.055391311645508 -3.1447365283966064 0
-12.932544708251953 -5.024942398071289 9
-14.979037284851074 -3.8820302486419678 9
-14.958595275878906 -4.010953426361084 9
-9.117499351501465 -4.181624889373779 0
-7.508746147155762 -3.964003086090088 0
-3.1980721950531006 3.7098615169525146 0
-3.925077438354492 4.605775833129883 0
-8.230622291564941 3.93814754486084 0
-9.9450044631958 6.627572059631348 0
-11.739398956298828 0.20987993478775024 0
-9.610713958740234 1.5473616123199463 0
-3.6124203205108643 5.481553554534912 0
-0.3474777042865753 -10.744532585144043 9
17.821142196655273 19.586637496948242 2
18.295120239257812 19.5606689453125 2
16.770736694335938 19.14621925354004 2
16.429100036621094 19.333724975585938 7
16.3347225189209 20.919580459594727 2
16.651594161987305 22.806133270263672 2
17.516767501831055 24.223485946655273 2
17.187911987304688 23.259464263916016 2
17.01572036743164 24.167587280273438 2
16.890878677368164 24.266942977905273 2
21.591115951538086 20.17972755432129 2
22.58172607421875 21.10354232788086 2
20.892568588256836 22.317615509033203 2
22.112199783325195 20.834537506103516 2
22.373777389526367 22.131010055541992 2
22.2062931060791 21.87439727783203 2
21.721662521362305 19.370431900024414 2
19.402084350585938 20.41946792602539 2
22.116844177246094 18.06102180480957 2
19.0236873626709 21.851646423339844 2
18.322227478027344 17.212121963500977 2
19.520183563232422 17.694644927978516 2
18.371257781982422 17.849821090698242 2
18.656862258911133 19.018632888793945 2
18.597763061523438 20.568971633911133 2
21.72732925415039 22.07906150817871 2
21.032960891723633 13.398130416870117 2
17.150623321533203 10.75364875793457 2
17.492650985717773 11.17320728302002 2
18.522069931030273 11.959799766540527 2
20.081867218017578 10.976837158203125 2
20.19329261779785 -21.949989318847656 2
18.311582565307617 22.89008331298828 2
14.094391822814941 23.122596740722656 2
14.086712837219238 23.122310638427734 2
14.396631240844727 23.643081665039062 2
22.384286880493164 17.227325439453125 2
-10.478035926818848 30.005395889282227 9
13.471619606018066 -26.544071197509766 9
19.52983856201172 19.394594192504883 2
7.982701778411865 -6.09304141998291 4
19.558551788330078 -3.198152542114258 4
20.83332633972168 -2.788637638092041 5
12.41743278503418 -10.552008628845215 4
16.58095359802246 -33.32423782348633 9
16.484832763671875 -33.405540466308594 9
16.808340072631836 -31.401277542114258 9
16.84333038330078 -31.364885330200195 9
16.575132369995117 -35.06780242919922 9
16.59842872619629 -34.94859313964844 9
16.571531295776367 -28.941436767578125 9
16.517534255981445 -29.107196807861328 9
18.33134651184082 -28.96348762512207 9
20.098344802856445 -29.154842376708984 9
7.046056270599365 -6.639830112457275 4
7.4942731857299805 5.856470108032227 4
3.9021151065826416 17.305166244506836 4
3.868809223175049 16.411401748657227 4
3.7780277729034424 15.864337921142578 4
4.305548191070557 15.97920036315918 4
9.742350578308105 6.075809478759766 4
2.323721170425415 9.352726936340332 4
-4.06878137588501 18.731355667114258 9
10.89199447631836 44.60369873046875 1
10.423715591430664 41.89171600341797 1
18.67753028869629 -10.706405639648438 4
18.43950653076172 -8.875890731811523 4
17.86060905456543 -8.220142364501953 4
18.78812026977539 -8.766592025756836 4
18.09426498413086 -7.7548699378967285 4
17.279523849487305 -9.37724494934082 4
17.04668426513672 -8.531535148620605 4
17.436996459960938 -9.390508651733398 4
17.177947998046875 -8.624911308288574 4
18.439224243164062 -9.661510467529297 4
24.129737854003906 13.181120872497559 9
17.218473434448242 10.804423332214355 2
5.241039752960205 15.932007789611816 9
2.504016637802124 9.47439193725586 2
20.104318618774414 10.958053588867188 2
20.242061614990234 -21.671693801879883 5
4.14076042175293 -2.533418893814087 0
3.1694371700286865 -2.2072432041168213 0
3.522642135620117 -2.1458873748779297 0
4.276571750640869 -2.4047529697418213 0
-19.51650047302246 23.802223205566406 9
-18.537376403808594 23.85575294494629 9
21.20155906677246 14.677519798278809 2
10.931648254394531 44.586669921875 1
42.13517379760742 3.818107843399048 1
10.898826599121094 42.47977066040039 1
1.113889217376709 9.09249496459961 4
1.0422579050064087 9.212420463562012 4
57.739078521728516 2.727959394454956 9
57.7393684387207 2.796079635620117 9
-10.532342910766602 29.968385696411133 9
40.660057067871094 25.023910522460938 9
50.41829299926758 13.579448699951172 9
40.31683349609375 -5.882470607757568 9
56.23405456542969 10.249139785766602 3
48.749752044677734 19.602739334106445 3
38.89458465576172 20.365205764770508 9
52.93250274658203 16.67315673828125 3
47.997074127197266 16.767850875854492 3
48.93965530395508 15.462272644042969 3
7.356494426727295 43.119911193847656 1
2.966341257095337 43.20869064331055 1
5.342445373535156 42.716773986816406 1
-4.37205696105957 -3.511842966079712 9
-4.1547136306762695 -2.3038768768310547 9
-3.4596025943756104 -3.0554280281066895 9
-3.280951738357544 -3.0182809829711914 9
-21.559465408325195 36.4108772277832 1
23.07831382751465 17.857572555541992 1
10.97385311126709 39.108543395996094 1
-15.717448234558105 5.20768404006958 9
-14.782469749450684 5.12898588180542 9
-15.728564262390137 5.54024076461792 9
-14.650285720825195 5.257984161376953 9
9.665885925292969 41.97713088989258 1
8.015605926513672 41.67044448852539 1
8.387194633483887 41.78636169433594 1
7.65761661529541 41.91410827636719 1
53.277130126953125 22.735586166381836 5
38.69331741333008 -5.555022239685059 5
40.49360275268555 24.861797332763672 9
8.854914665222168 24.01264190673828 5
8.749250411987305 24.10593605041504 5
8.692370414733887 25.027666091918945 5
7.030683517456055 25.684059143066406 5
6.997169494628906 25.726886749267578 5
7.217266082763672 24.16004180908203 5
-20.556974411010742 23.76385498046875 9
17.642005920410156 -27.053205490112305 9
41.339134216308594 0.3567354679107666 5
40.53662872314453 -1.263925313949585 5
36.64468002319336 25.884700775146484 9
2.1256392002105713 -2.126873016357422 0
-22.452882766723633 26.627426147460938 9
-21.845378875732422 27.377721786499023 9
-23.72408103942871 25.51216697692871 9
-23.762481689453125 25.42008399963379 9
19.102466583251953 -28.3892822265625 9
24.075857162475586 16.89800262451172 9
-22.110414505004883 26.358976364135742 9
-18.895587921142578 25.473535537719727 9
-20.238428115844727 26.122821807861328 9
-20.14168930053711 26.282299041748047 9
-20.738977432250977 25.618419647216797 9
-20.524782180786133 25.329252243041992 9
-21.16880989074707 27.680904388427734 9
-19.133092880249023 26.061038970947266 9
23.721235275268555 19.8094539642334 2
24.296701431274414 19.04496955871582 2
48.12936782836914 15.866188049316406 3
11.722657203674316 38.0317497253418 2
18.213109970092773 1.6582361459732056 4
26.508804321289062 3.8740835189819336 5
37.64543914794922 -3.1721620559692383 5
37.776405334472656 -3.2118172645568848 5
24.759557723999023 17.772668838500977 2
-19.207847595214844 21.70606803894043 9
14.892790794372559 -27.535202026367188 9
15.652071952819824 -26.612407684326172 9
-1.1869182586669922 43.62791442871094 1
-1.9000356197357178 42.583580017089844 1
-2.7108871936798096 43.58595657348633 1
12.016095161437988 47.81312561035156 1
-2.627232551574707 41.12993240356445 1
-1.957584023475647 41.43977355957031 1
5.252223491668701 46.69263458251953 1
7.988590717315674 50.25941848754883 1
6.606426239013672 47.85713195800781 1
4.8874430656433105 45.877994537353516 1
9.459624290466309 48.355690002441406 1
7.863297939300537 46.3469123840332 1
11.58887004852295 47.80500411987305 1
10.899881362915039 48.16959762573242 1
8.986289024353027 47.600982666015625 1
9.394079208374023 46.83155059814453 1
8.958178520202637 47.208984375 1
8.08362102508545 48.2114372253418 1
8.000231742858887 48.53247833251953 1
6.312955379486084 49.06605911254883 1
7.043412208557129 49.45724105834961 1
9.11900806427002 44.5853157043457 1
9.180597305297852 43.444793701171875 1
9.166839599609375 42.84453582763672 1
9.310469627380371 43.140193939208984 1
10.180667877197266 40.11996841430664 1
