x y label
-3.9011683464050293 -60.57295227050781 4
-15.542104721069336 -44.54476547241211 4
-3.953270673751831 -61.90915298461914 4
33.012451171875 -10.939309120178223 4
45.0809211730957 -24.014558792114258 4
57.19921875 -19.087520599365234 4
-21.074893951416016 -58.28404998779297 4
33.78607940673828 -8.346108436584473 4
-6.060131072998047 -63.25937271118164 4
38.81146240234375 6.281641960144043 4
40.99019241333008 6.494192123413086 4
-7.021852493286133 -64.21478271484375 4
52.15568923950195 -16.256431579589844 4
-6.83159875869751 -64.24634552001953 4
34.165008544921875 -10.563323974609375 4
-22.142658233642578 -20.211984634399414 4
-13.07263469696045 -10.7526216506958 4
-16.860506057739258 -63.097354888916016 4
20.080135345458984 -45.90687942504883 4
35.229007720947266 -10.52281379699707 4
73.2068862915039 -26.7700138092041 4
34.21880340576172 -10.201083183288574 4
6.940576076507568 20.879680633544922 7
66.43659973144531 19.568822860717773 9
7.2877068519592285 30.576282501220703 4
-39.767242431640625 1.8820064067840576 4
-31.49529266357422 -52.750423431396484 4
-16.461376190185547 -54.1104850769043 4
-14.934907913208008 -47.18695068359375 4
-21.421340942382812 -47.710758209228516 4
28.54530143737793 -4.970940113067627 6
-3.905010938644409 -63.35245895385742 0
48.05880355834961 -20.80419921875 1
71.91950988769531 -25.715599060058594 4
-42.21623992919922 14.272073745727539 4
-17.041095733642578 -53.63864517211914 4
0.8571757674217224 34.33769989013672 4
-21.038137435913086 -42.99299240112305 4
-19.977811813354492 -48.96587371826172 4
14.390993118286133 38.62673568725586 4
-3.5378165245056152 -57.542442321777344 4
-7.329799652099609 -64.67898559570312 4
-15.137965202331543 -45.56538391113281 9
45.310768127441406 -29.679555892944336 9
5.455612659454346 -4.949699401855469 8
-50.47694778442383 -18.496591567993164 2
2.145709276199341 -2.627950429916382 8
-7.693156719207764 -10.598350524902344 8
-33.77899169921875 46.03896713256836 0
-3.6337974071502686 43.511871337890625 0
-3.6115572452545166 43.4921760559082 0
-12.513899803161621 -18.901588439941406 9
-32.536495208740234 65.50653839111328 8
-34.08730697631836 62.44728088378906 8
-35.285621643066406 69.04736328125 8
-35.9524040222168 67.84130859375 8
-48.193267822265625 25.466279983520508 8
4.449042320251465 54.82086181640625 8
-15.174123764038086 71.00869750976562 8
-32.59543228149414 65.41011047363281 8
5.274207592010498 57.014015197753906 8
-15.12474250793457 66.74781036376953 8
-18.63462257385254 49.563968658447266 8
4.222489356994629 55.657386779785156 8
-20.99063491821289 46.18607711791992 8
-5.143767833709717 60.80265426635742 8
-33.44060134887695 54.9596061706543 8
-47.92522430419922 25.253841400146484 8
-32.9566764831543 68.47826385498047 8
-20.693593978881836 69.95177459716797 8
-32.948280334472656 68.28022766113281 8
-18.182100296020508 49.39625549316406 8
-32.92742156982422 68.38059997558594 8
11.969693183898926 59.884056091308594 8
-59.911293029785156 22.619693756103516 8
-38.77339553833008 20.109413146972656 8
-35.74187469482422 52.53724670410156 8
-10.531014442443848 56.91143035888672 8
-37.248748779296875 54.12828826904297 8
12.347084045410156 59.955135345458984 8
-10.530625343322754 56.91123580932617 8
-37.248634338378906 54.12839126586914 8
-30.25041389465332 53.94218826293945 8
11.969318389892578 59.88410568237305 8
-9.372784614562988 60.380104064941406 8
-25.103870391845703 45.76945495605469 8
-47.88371658325195 22.9462890625 8
-23.180118560791016 63.32536697387695 8
-23.278297424316406 63.265472412109375 8
-47.76008605957031 25.184537887573242 8
-8.605147361755371 63.87980651855469 8
-31.218050003051758 57.16142654418945 8
8.374320983886719 54.801937103271484 8
-35.28607177734375 69.0404281616211 8
-35.879844665527344 67.92862701416016 8
-47.92716979980469 25.337202072143555 8
-20.144548416137695 -52.34721374511719 9
-20.238779067993164 -29.312196731567383 9
-21.815746307373047 -45.91816329956055 9
63.35464859008789 -9.224367141723633 0
57.078697204589844 52.49697494506836 0
-40.431514739990234 -32.64665603637695 9
33.616355895996094 42.18862533569336 9
79.13764190673828 15.044828414916992 9
15.182958602905273 -13.702116966247559 7
28.485139846801758 -24.40273094177246 7
28.3106632232666 -24.226369857788086 7
15.398565292358398 -14.547260284423828 7
18.66939353942871 -17.591480255126953 7
30.89484405517578 -49.87062454223633 9
34.699947357177734 -39.36991500854492 0
38.79033279418945 46.58536911010742 0
28.4932861328125 -44.64596176147461 0
24.403249740600586 -43.08084487915039 0
16.285247802734375 -46.91143035888672 0
24.18349266052246 -43.03287887573242 0
34.81055450439453 -39.41324996948242 0
23.74711799621582 -51.883174896240234 0
23.230512619018555 -51.139244079589844 0
-41.215763092041016 -24.227136611938477 0
4.488230228424072 -54.66555404663086 0
30.216434478759766 -42.9067497253418 0
39.16022872924805 -52.711090087890625 0
26.553892135620117 -45.1384391784668 0
22.57653045654297 -38.87722396850586 0
-30.61730194091797 -24.213579177856445 0
19.500913619995117 -50.84678268432617 0
-30.49931526184082 -24.500102996826172 0
-19.4727783203125 -48.759830474853516 0
23.019149780273438 -36.671913146972656 0
24.960081100463867 -44.52164077758789 0
28.251842498779297 -46.06940841674805 0
26.69774055480957 -49.51350784301758 0
36.94396209716797 -48.329071044921875 9
16.18754768371582 -24.253742218017578 9
29.89265251159668 -46.70781707763672 9
29.694637298583984 -47.1116828918457 9
38.035987854003906 -33.428836822509766 0
27.777244567871094 -46.972808837890625 0
22.523998260498047 -39.402523040771484 0
-39.66817855834961 -37.718544006347656 0
-52.49418258666992 4.949673175811768 0
-57.63999938964844 -24.909420013427734 0
14.57299518585205 -52.484619140625 0
38.253173828125 -38.85477066040039 0
31.617704391479492 -44.11262893676758 0
-2.8486151695251465 -34.708595275878906 0
23.90862274169922 -35.23098373413086 0
28.931154251098633 -54.03420639038086 0
29.006380081176758 -54.208099365234375 0
-38.085758209228516 -6.418850421905518 0
30.688936233520508 49.10023880004883 0
21.1201229095459 -48.32332229614258 0
23.61066436767578 -51.89491653442383 0
1.4157674312591553 15.959298133850098 0
1.2526947259902954 16.363554000854492 0
15.518898963928223 26.940872192382812 0
-11.767611503601074 21.372650146484375 0
32.65177536010742 -42.28434753417969 0
-40.02527618408203 -25.25774574279785 0
23.686668395996094 -35.47312927246094 0
23.848875045776367 -43.17178726196289 0
-55.897605895996094 -7.853523254394531 0
-39.94540023803711 3.926643133163452 0
35.892784118652344 -50.58654022216797 0
-56.05990982055664 -25.293914794921875 0
-56.42329406738281 -25.32381820678711 0
-49.36515808105469 -5.764959812164307 0
-50.06638717651367 -13.912050247192383 0
-32.07176208496094 56.91477966308594 5
-40.54449462890625 -32.298194885253906 0
-56.7239990234375 -25.97432518005371 0
21.636709213256836 -44.00381851196289 0
23.00942611694336 -36.69979476928711 0
21.433202743530273 -51.53303909301758 0
73.0732650756836 -34.44115447998047 9
21.26109504699707 -50.28331756591797 0
22.558176040649414 -37.400856018066406 0
27.121692657470703 -17.012964248657227 0
15.276366233825684 -14.202714920043945 0
-26.743755340576172 -19.185359954833984 0
-26.705707550048828 -19.546289443969727 0
-26.916519165039062 -18.294111251831055 0
-24.163551330566406 7.471500873565674 0
21.7724666595459 -51.135597229003906 0
15.479120254516602 -52.728858947753906 0
20.500900268554688 -54.188297271728516 0
-37.63822555541992 3.6142923831939697 0
-19.088680267333984 -48.43695831298828 0
-37.00767517089844 -3.944697618484497 0
27.995826721191406 -44.715641021728516 0
32.098445892333984 -42.47855758666992 0
30.034231185913086 -50.372650146484375 0
38.52254104614258 -34.858177185058594 0
-57.58592224121094 -16.01422882080078 4
-51.5560417175293 -5.603792667388916 0
36.983943939208984 -46.9924201965332 0
36.47129440307617 -46.16059112548828 0
37.99626159667969 -33.41040802001953 0
-50.45465087890625 -17.018917083740234 0
30.16605567932129 -49.899234771728516 0
-8.608731269836426 -0.16652514040470123 0
-0.8504244089126587 11.310014724731445 9
29.900331497192383 -46.75048065185547 9
29.90057945251465 -46.76138687133789 9
-56.833553314208984 -18.040430068969727 0
30.017423629760742 -42.40566635131836 0
30.068584442138672 -44.72929000854492 0
23.311399459838867 -43.9515380859375 0
36.55379867553711 -46.0634765625 0
36.94489669799805 -48.32802200317383 0
-23.959814071655273 7.003640174865723 0
25.64789390563965 -43.25617218017578 0
23.90182876586914 -45.469547271728516 0
-62.29762268066406 -9.372257232666016 2
-59.99490737915039 -20.88210678100586 2
-63.47999954223633 -16.43080711364746 2
-26.438589096069336 -55.99262619018555 7
28.53105354309082 -1.6515144109725952 2
-26.74195098876953 11.859886169433594 0
-45.489479064941406 -21.884136199951172 2
-45.42841720581055 -23.534624099731445 2
-21.89858055114746 35.443115234375 2
-26.774654388427734 11.855714797973633 2
35.30709457397461 12.115290641784668 2
-54.66356658935547 -19.710779190063477 2
-46.075843811035156 -15.491875648498535 2
-54.67527389526367 -20.285438537597656 2
-47.755653381347656 -1.138126254081726 2
63.016700744628906 3.6785194873809814 2
53.38761520385742 27.462804794311523 2
63.51797866821289 2.7203774452209473 2
64.54087829589844 2.496619939804077 2
72.02519226074219 21.239835739135742 2
63.01701354980469 3.6785647869110107 2
65.28404235839844 2.0487639904022217 2
-28.788185119628906 12.284209251403809 2
7.696001052856445 -68.26505279541016 2
18.912439346313477 -19.94075584411621 2
-32.68520736694336 25.327587127685547 2
-75.00997924804688 -12.243876457214355 2
-48.561668395996094 -1.841321587562561 2
69.61327362060547 25.008481979370117 2
-50.50197982788086 -1.4752358198165894 2
-44.17198181152344 -8.736660957336426 2
-52.02306365966797 -11.245887756347656 2
-51.393611907958984 -11.618901252746582 2
-8.375388145446777 -21.38477325439453 2
-7.960640907287598 30.4481143951416 2
-46.841796875 -3.3607194423675537 2
-45.19866180419922 -9.080047607421875 2
37.623992919921875 32.504703521728516 2
-60.6291389465332 0.2008214145898819 2
-40.25950241088867 -18.165069580078125 2
-40.242698669433594 -18.133052825927734 2
-47.407737731933594 -15.33946704864502 2
19.40862464904785 16.255630493164062 2
18.771068572998047 34.77791213989258 2
-48.517112731933594 -11.953129768371582 2
10.830385208129883 27.54644203186035 2
9.982145309448242 -26.973928451538086 6
9.3384370803833 -24.885339736938477 6
13.782870292663574 -6.818807601928711 9
-59.139286041259766 -15.451684951782227 9
26.56952476501465 -21.71214485168457 1
-27.64339256286621 -43.6212272644043 1
-50.09328842163086 -22.999393463134766 1
-18.61212158203125 -47.51406478881836 1
-45.93757247924805 18.366273880004883 1
-20.035518646240234 62.252418518066406 1
63.175106048583984 16.099327087402344 9
13.323533058166504 65.04236602783203 1
17.541128158569336 65.12704467773438 1
-12.747424125671387 -4.132530212402344 1
-37.90087127685547 17.348430633544922 1
23.939409255981445 -24.390798568725586 1
40.91435623168945 -21.422626495361328 1
-36.410797119140625 15.247241020202637 1
-36.41843032836914 15.247458457946777 1
40.91328811645508 -21.422454833984375 1
30.46328353881836 -8.08862590789795 1
-19.175138473510742 -9.120245933532715 1
17.951993942260742 -13.001663208007812 1
17.80079460144043 -9.867441177368164 1
-41.86272430419922 18.243026733398438 1
-41.88030242919922 18.2269229888916 1
24.172039031982422 -20.740692138671875 1
-11.796093940734863 -7.305720329284668 1
-52.702083587646484 23.71192741394043 1
-52.92097473144531 23.24674415588379 1
-11.832603454589844 -7.170787334442139 1
-52.90917205810547 23.27383804321289 1
-22.75888442993164 -32.54977035522461 1
-21.452524185180664 23.225751876831055 1
-21.89004898071289 22.575307846069336 1
3.0022008419036865 -30.4423885345459 1
-22.235124588012695 -30.072599411010742 4
-29.84273910522461 -59.55234909057617 5
54.00444412231445 28.61380386352539 7
-52.638736724853516 -16.910083770751953 7
-13.142925262451172 10.074524879455566 8
-13.251766204833984 -41.506526947021484 5
-7.648055553436279 -44.096073150634766 0
-5.609195232391357 -55.31695556640625 0
-13.358776092529297 -54.6025390625 0
-8.86475658416748 -31.605636596679688 0
-23.783302307128906 -7.513691425323486 0
-9.74919605255127 -44.736717224121094 0
-9.023696899414062 -31.69229507446289 0
58.52067184448242 -16.41990852355957 7
2.0981783866882324 -4.379889011383057 8
-49.60768508911133 -11.237265586853027 8
69.91879272460938 35.06533432006836 0
57.254119873046875 51.23210525512695 0
54.81904602050781 -5.776646614074707 0
-43.722145080566406 -38.24773025512695 0
-40.77418518066406 -0.9035873413085938 9
-13.234436988830566 22.898786544799805 5
16.669677734375 2.6453185081481934 5
22.513660430908203 26.189714431762695 5
-32.969703674316406 26.932058334350586 2
-14.989158630371094 -44.563011169433594 4
65.89118194580078 -36.53993225097656 4
37.29999923706055 -22.321578979492188 5
-31.279281616210938 -2.9229683876037598 4
5.718320369720459 -78.99349212646484 9
-74.62841796875 -40.469722747802734 9
75.14801025390625 -32.24351119995117 9
75.14802551269531 -32.24349594116211 9
5.329984188079834 -76.1470947265625 9
5.330977439880371 -76.14888763427734 9
70.87321472167969 -19.500980377197266 9
70.8946762084961 -19.465925216674805 9
3.867286205291748 -73.12490844726562 9
2.2909224033355713 -75.13299560546875 9
35.67047119140625 -27.96322250366211 4
17.949893951416016 -17.951250076293945 4
20.774206161499023 43.670989990234375 4
-58.0469970703125 13.636962890625 4
-12.169158935546875 -47.78940963745117 4
-12.220663070678711 -47.804237365722656 4
-21.587127685546875 5.510156154632568 4
37.67204666137695 7.344497203826904 4
-4.264974117279053 -56.03300476074219 9
-47.79530334472656 -14.972522735595703 1
42.73686981201172 60.2534294128418 1
56.06697082519531 -4.447458744049072 9
-27.6431941986084 -17.026479721069336 9
43.730167388916016 -28.46537971496582 2
-29.69765853881836 -13.498204231262207 5
48.13968276977539 -22.910070419311523 0
43.51152038574219 -30.898143768310547 0
-17.99657440185547 -63.04241180419922 9
-18.01521873474121 -63.03298568725586 9
-11.98340892791748 25.194787979125977 2
68.076904296875 -27.22052764892578 1
42.92231750488281 9.427419662475586 1
68.0550308227539 -27.219179153442383 1
44.11011505126953 13.1402587890625 4
37.672367095947266 7.344240188598633 4
30.120101928710938 27.971460342407227 9
22.74139404296875 -34.6998405456543 9
-2.584223508834839 -4.71505069732666 9
43.29958724975586 8.623133659362793 9
